codigo,localidad,url_xml
id49171,"Quiruelas de Vidriales",http://www.aemet.es/xml/municipios/localidad_49171.xml
id05208,"San Esteban de Zapardiel",http://www.aemet.es/xml/municipios/localidad_05208.xml
id08068,"Cervelló",http://www.aemet.es/xml/municipios/localidad_08068.xml
id10039,Cadalso,http://www.aemet.es/xml/municipios/localidad_10039.xml
id19170,"Maranchón",http://www.aemet.es/xml/municipios/localidad_19170.xml
id10050,"Casar de Palomero",http://www.aemet.es/xml/municipios/localidad_10050.xml
id39033,"Herrerías",http://www.aemet.es/xml/municipios/localidad_39033.xml
id47117,"Piña de Esgueva",http://www.aemet.es/xml/municipios/localidad_47117.xml
id37099,"Cereceda de la Sierra",http://www.aemet.es/xml/municipios/localidad_37099.xml
id09098,"Cerezo de Río Tirón",http://www.aemet.es/xml/municipios/localidad_09098.xml
id27013,Cervo,http://www.aemet.es/xml/municipios/localidad_27013.xml
id50080,Cerveruela,http://www.aemet.es/xml/municipios/localidad_50080.xml
id10040,Calzadilla,http://www.aemet.es/xml/municipios/localidad_10040.xml
id39085,Suances,http://www.aemet.es/xml/municipios/localidad_39085.xml
id39009,"Bárcena de Cicero",http://www.aemet.es/xml/municipios/localidad_39009.xml
id15902,Oza-Cesuras,http://www.aemet.es/xml/municipios/localidad_15902.xml
id06042,Cheles,http://www.aemet.es/xml/municipios/localidad_06042.xml
id51001,Ceuta,http://www.aemet.es/xml/municipios/localidad_51001.xml
id41901,"Cañada Rosal",http://www.aemet.es/xml/municipios/localidad_41901.xml
id08117,"Masies de Voltregà, Les",http://www.aemet.es/xml/municipios/localidad_08117.xml
id44032,"Bádenas",http://www.aemet.es/xml/municipios/localidad_44032.xml
id23005,"Andújar",http://www.aemet.es/xml/municipios/localidad_23005.xml
id40065,"Chañe",http://www.aemet.es/xml/municipios/localidad_40065.xml
id34058,"Cevico Navero",http://www.aemet.es/xml/municipios/localidad_34058.xml
id45043,"Castillo de Bayuela",http://www.aemet.es/xml/municipios/localidad_45043.xml
id49200,"Santa Cristina de la Polvorosa",http://www.aemet.es/xml/municipios/localidad_49200.xml
id39014,"Cabuérniga",http://www.aemet.es/xml/municipios/localidad_39014.xml
id47049,"Cervillego de la Cruz",http://www.aemet.es/xml/municipios/localidad_47049.xml
id10145,"Piedras Albas",http://www.aemet.es/xml/municipios/localidad_10145.xml
id10058,Casatejada,http://www.aemet.es/xml/municipios/localidad_10058.xml
id23030,"Chilluévar",http://www.aemet.es/xml/municipios/localidad_23030.xml
id28038,Cercedilla,http://www.aemet.es/xml/municipios/localidad_28038.xml
id49139,"Otero de Bodas",http://www.aemet.es/xml/municipios/localidad_49139.xml
id46109,Cheste,http://www.aemet.es/xml/municipios/localidad_46109.xml
id09100,"Cerratón de Juarros",http://www.aemet.es/xml/municipios/localidad_09100.xml
id19104,Chequilla,http://www.aemet.es/xml/municipios/localidad_19104.xml
id22096,Chimillas,http://www.aemet.es/xml/municipios/localidad_22096.xml
id19105,Chiloeches,http://www.aemet.es/xml/municipios/localidad_19105.xml
id29001,Alameda,http://www.aemet.es/xml/municipios/localidad_29001.xml
id23028,Cazorla,http://www.aemet.es/xml/municipios/localidad_23028.xml
id19291,Trillo,http://www.aemet.es/xml/municipios/localidad_19291.xml
id18061,Chimeneas,http://www.aemet.es/xml/municipios/localidad_18061.xml
id10045,"Cañaveral",http://www.aemet.es/xml/municipios/localidad_10045.xml
id28052,"Chinchón",http://www.aemet.es/xml/municipios/localidad_28052.xml
id46112,Chulilla,http://www.aemet.es/xml/municipios/localidad_46112.xml
id44123,"Hinojosa de Jarque",http://www.aemet.es/xml/municipios/localidad_44123.xml
id46093,Catadau,http://www.aemet.es/xml/municipios/localidad_46093.xml
id16081,Chumillas,http://www.aemet.es/xml/municipios/localidad_16081.xml
id46111,Chiva,http://www.aemet.es/xml/municipios/localidad_46111.xml
id50079,"Cervera de la Cañada",http://www.aemet.es/xml/municipios/localidad_50079.xml
id26027,Berceo,http://www.aemet.es/xml/municipios/localidad_26027.xml
id09101,Ciadoncha,http://www.aemet.es/xml/municipios/localidad_09101.xml
id12056,"Chóvar",http://www.aemet.es/xml/municipios/localidad_12056.xml
id28051,"Chapinería",http://www.aemet.es/xml/municipios/localidad_28051.xml
id19246,"Saelices de la Sal",http://www.aemet.es/xml/municipios/localidad_19246.xml
id21030,Chucena,http://www.aemet.es/xml/municipios/localidad_21030.xml
id40029,Bercimuel,http://www.aemet.es/xml/municipios/localidad_40029.xml
id01033,"Lapuebla de Labarca",http://www.aemet.es/xml/municipios/localidad_01033.xml
id12045,Cinctorres,http://www.aemet.es/xml/municipios/localidad_12045.xml
id09102,Cillaperlata,http://www.aemet.es/xml/municipios/localidad_09102.xml
id40053,"Cerezo de Abajo",http://www.aemet.es/xml/municipios/localidad_40053.xml
id10062,Cedillo,http://www.aemet.es/xml/municipios/localidad_10062.xml
id19324,"Villel de Mesa",http://www.aemet.es/xml/municipios/localidad_19324.xml
id42062,Cigudosa,http://www.aemet.es/xml/municipios/localidad_42062.xml
id50093,Chodes,http://www.aemet.es/xml/municipios/localidad_50093.xml
id30019,Cieza,http://www.aemet.es/xml/municipios/localidad_30019.xml
id01017,Campezo/Kanpezu,http://www.aemet.es/xml/municipios/localidad_01017.xml
id18048,Cijuela,http://www.aemet.es/xml/municipios/localidad_18048.xml
id41021,Camas,http://www.aemet.es/xml/municipios/localidad_41021.xml
id28047,"Collado Villalba",http://www.aemet.es/xml/municipios/localidad_28047.xml
id34055,"Cervatos de la Cueza",http://www.aemet.es/xml/municipios/localidad_34055.xml
id47039,Castrillo-Tejeriego,http://www.aemet.es/xml/municipios/localidad_47039.xml
id24055,"Cimanes del Tejar",http://www.aemet.es/xml/municipios/localidad_24055.xml
id42063,Cihuela,http://www.aemet.es/xml/municipios/localidad_42063.xml
id09094,Cebrecos,http://www.aemet.es/xml/municipios/localidad_09094.xml
id37081,Cantalapiedra,http://www.aemet.es/xml/municipios/localidad_37081.xml
id12043,Caudiel,http://www.aemet.es/xml/municipios/localidad_12043.xml
id22156,Monflorite-Lascasas,http://www.aemet.es/xml/municipios/localidad_22156.xml
id47051,"Ciguñuela",http://www.aemet.es/xml/municipios/localidad_47051.xml
id50083,"Cinco Olivas",http://www.aemet.es/xml/municipios/localidad_50083.xml
id28039,"Cervera de Buitrago",http://www.aemet.es/xml/municipios/localidad_28039.xml
id05059,"Cillán",http://www.aemet.es/xml/municipios/localidad_05059.xml
id44055,Camarillas,http://www.aemet.es/xml/municipios/localidad_44055.xml
id42061,Cidones,http://www.aemet.es/xml/municipios/localidad_42061.xml
id43037,Calafell,http://www.aemet.es/xml/municipios/localidad_43037.xml
id50084,"Clarés de Ribota",http://www.aemet.es/xml/municipios/localidad_50084.xml
id19335,"Zorita de los Canes",http://www.aemet.es/xml/municipios/localidad_19335.xml
id05060,Cisla,http://www.aemet.es/xml/municipios/localidad_05060.xml
id39098,Villacarriedo,http://www.aemet.es/xml/municipios/localidad_39098.xml
id35002,"Agüimes",http://www.aemet.es/xml/municipios/localidad_35002.xml
id12046,Cirat,http://www.aemet.es/xml/municipios/localidad_12046.xml
id25074,Ciutadilla,http://www.aemet.es/xml/municipios/localidad_25074.xml
id10041,Caminomorisco,http://www.aemet.es/xml/municipios/localidad_10041.xml
id07015,"Ciutadella de Menorca",http://www.aemet.es/xml/municipios/localidad_07015.xml
id26051,Clavijo,http://www.aemet.es/xml/municipios/localidad_26051.xml
id37103,"Cespedosa de Tormes",http://www.aemet.es/xml/municipios/localidad_37103.xml
id37050,"Berrocal de Huebra",http://www.aemet.es/xml/municipios/localidad_37050.xml
id41029,"Castilleja de la Cuesta",http://www.aemet.es/xml/municipios/localidad_41029.xml
id09050,Berberana,http://www.aemet.es/xml/municipios/localidad_09050.xml
id44075,Celadas,http://www.aemet.es/xml/municipios/localidad_44075.xml
id10060,"Castañar de Ibor",http://www.aemet.es/xml/municipios/localidad_10060.xml
id02024,"Casas-Ibáñez",http://www.aemet.es/xml/municipios/localidad_02024.xml
id19325,"Viñuelas",http://www.aemet.es/xml/municipios/localidad_19325.xml
id15901,"Cariño",http://www.aemet.es/xml/municipios/localidad_15901.xml
id25034,"Artesa de Segre",http://www.aemet.es/xml/municipios/localidad_25034.xml
id19078,Castilforte,http://www.aemet.es/xml/municipios/localidad_19078.xml
id47053,"Cogeces de Íscar",http://www.aemet.es/xml/municipios/localidad_47053.xml
id49050,Cobreros,http://www.aemet.es/xml/municipios/localidad_49050.xml
id05063,"Collado del Mirón",http://www.aemet.es/xml/municipios/localidad_05063.xml
id13083,"Torralba de Calatrava",http://www.aemet.es/xml/municipios/localidad_13083.xml
id33018,"Coaña",http://www.aemet.es/xml/municipios/localidad_33018.xml
id40057,Coca,http://www.aemet.es/xml/municipios/localidad_40057.xml
id21009,"Arroyomolinos de León",http://www.aemet.es/xml/municipios/localidad_21009.xml
id50085,Codo,http://www.aemet.es/xml/municipios/localidad_50085.xml
id24017,"Bercianos del Páramo",http://www.aemet.es/xml/municipios/localidad_24017.xml
id07009,"Búger",http://www.aemet.es/xml/municipios/localidad_07009.xml
id17063,Espinelves,http://www.aemet.es/xml/municipios/localidad_17063.xml
id40052,"Cedillo de la Torre",http://www.aemet.es/xml/municipios/localidad_40052.xml
id19264,Taravilla,http://www.aemet.es/xml/municipios/localidad_19264.xml
id37345,"Vega de Tirados",http://www.aemet.es/xml/municipios/localidad_37345.xml
id25077,"Coll de Nargó",http://www.aemet.es/xml/municipios/localidad_25077.xml
id10020,"Almoharín",http://www.aemet.es/xml/municipios/localidad_10020.xml
id37108,"Coca de Alba",http://www.aemet.es/xml/municipios/localidad_37108.xml
id04032,Carboneras,http://www.aemet.es/xml/municipios/localidad_04032.xml
id19266,Tendilla,http://www.aemet.es/xml/municipios/localidad_19266.xml
id24038,Carracedelo,http://www.aemet.es/xml/municipios/localidad_24038.xml
id12007,Alfondeguilla,http://www.aemet.es/xml/municipios/localidad_12007.xml
id19091,Cogollor,http://www.aemet.es/xml/municipios/localidad_19091.xml
id29042,"Coín",http://www.aemet.es/xml/municipios/localidad_29042.xml
id33019,Colunga,http://www.aemet.es/xml/municipios/localidad_33019.xml
id19155,Irueste,http://www.aemet.es/xml/municipios/localidad_19155.xml
id17054,Colera,http://www.aemet.es/xml/municipios/localidad_17054.xml
id28044,Colmenarejo,http://www.aemet.es/xml/municipios/localidad_28044.xml
id37016,Aldealengua,http://www.aemet.es/xml/municipios/localidad_37016.xml
id43046,Conesa,http://www.aemet.es/xml/municipios/localidad_43046.xml
id29043,Colmenar,http://www.aemet.es/xml/municipios/localidad_29043.xml
id37061,"Cabaco, El",http://www.aemet.es/xml/municipios/localidad_37061.xml
id03057,Confrides,http://www.aemet.es/xml/municipios/localidad_03057.xml
id40031,"Bernuy de Porreros",http://www.aemet.es/xml/municipios/localidad_40031.xml
id30016,Cartagena,http://www.aemet.es/xml/municipios/localidad_30016.xml
id19097,Congostrina,http://www.aemet.es/xml/municipios/localidad_19097.xml
id28045,"Colmenar Viejo",http://www.aemet.es/xml/municipios/localidad_28045.xml
id47052,"Cistérniga",http://www.aemet.es/xml/municipios/localidad_47052.xml
id08054,Castellbisbal,http://www.aemet.es/xml/municipios/localidad_08054.xml
id34061,"Collazos de Boedo",http://www.aemet.es/xml/municipios/localidad_34061.xml
id39018,Cartes,http://www.aemet.es/xml/municipios/localidad_39018.xml
id24230,"Zotes del Páramo",http://www.aemet.es/xml/municipios/localidad_24230.xml
id08069,"Collbató",http://www.aemet.es/xml/municipios/localidad_08069.xml
id08259,"Santa Maria de Palautordera",http://www.aemet.es/xml/municipios/localidad_08259.xml
id17039,Camprodon,http://www.aemet.es/xml/municipios/localidad_17039.xml
id19086,Cifuentes,http://www.aemet.es/xml/municipios/localidad_19086.xml
id05049,"Cardeñosa",http://www.aemet.es/xml/municipios/localidad_05049.xml
id39020,Castro-Urdiales,http://www.aemet.es/xml/municipios/localidad_39020.xml
id09110,Contreras,http://www.aemet.es/xml/municipios/localidad_09110.xml
id18051,Colomera,http://www.aemet.es/xml/municipios/localidad_18051.xml
id37128,"Espino de la Orbada",http://www.aemet.es/xml/municipios/localidad_37128.xml
id30015,"Caravaca de la Cruz",http://www.aemet.es/xml/municipios/localidad_30015.xml
id46098,Corbera,http://www.aemet.es/xml/municipios/localidad_46098.xml
id45041,"Casarrubios del Monte",http://www.aemet.es/xml/municipios/localidad_45041.xml
id28041,"Cobeña",http://www.aemet.es/xml/municipios/localidad_28041.xml
id31252,"Vidángoz/Bidankoze",http://www.aemet.es/xml/municipios/localidad_31252.xml
id05102,"Hoyo de Pinares, El",http://www.aemet.es/xml/municipios/localidad_05102.xml
id41034,"Coria del Río",http://www.aemet.es/xml/municipios/localidad_41034.xml
id45047,"Cedillo del Condado",http://www.aemet.es/xml/municipios/localidad_45047.xml
id46097,Cofrentes,http://www.aemet.es/xml/municipios/localidad_46097.xml
id19088,Ciruelas,http://www.aemet.es/xml/municipios/localidad_19088.xml
id08032,"Caldes d'Estrac",http://www.aemet.es/xml/municipios/localidad_08032.xml
id45050,Ciruelos,http://www.aemet.es/xml/municipios/localidad_45050.xml
id41035,Coripe,http://www.aemet.es/xml/municipios/localidad_41035.xml
id17057,"Corçà",http://www.aemet.es/xml/municipios/localidad_17057.xml
id08159,"Parets del Vallès",http://www.aemet.es/xml/municipios/localidad_08159.xml
id16066,Casasimarro,http://www.aemet.es/xml/municipios/localidad_16066.xml
id19099,Corduente,http://www.aemet.es/xml/municipios/localidad_19099.xml
id15028,"Corcubión",http://www.aemet.es/xml/municipios/localidad_15028.xml
id28048,Corpa,http://www.aemet.es/xml/municipios/localidad_28048.xml
id08037,Calldetenes,http://www.aemet.es/xml/municipios/localidad_08037.xml
id41025,"Carrión de los Céspedes",http://www.aemet.es/xml/municipios/localidad_41025.xml
id06036,Castuera,http://www.aemet.es/xml/municipios/localidad_06036.xml
id38011,Candelaria,http://www.aemet.es/xml/municipios/localidad_38011.xml
id27012,Cervantes,http://www.aemet.es/xml/municipios/localidad_27012.xml
id24117,"Pozuelo del Páramo",http://www.aemet.es/xml/municipios/localidad_24117.xml
id10064,Cilleros,http://www.aemet.es/xml/municipios/localidad_10064.xml
id45053,Consuegra,http://www.aemet.es/xml/municipios/localidad_45053.xml
id21026,Cortelazor,http://www.aemet.es/xml/municipios/localidad_21026.xml
id46094,Catarroja,http://www.aemet.es/xml/municipios/localidad_46094.xml
id23094,Vilches,http://www.aemet.es/xml/municipios/localidad_23094.xml
id47050,Cigales,http://www.aemet.es/xml/municipios/localidad_47050.xml
id26050,"Cirueña",http://www.aemet.es/xml/municipios/localidad_26050.xml
id39024,Comillas,http://www.aemet.es/xml/municipios/localidad_39024.xml
id31077,Corella,http://www.aemet.es/xml/municipios/localidad_31077.xml
id28049,Coslada,http://www.aemet.es/xml/municipios/localidad_28049.xml
id22164,Olvena,http://www.aemet.es/xml/municipios/localidad_22164.xml
id44084,"Cortes de Aragón",http://www.aemet.es/xml/municipios/localidad_44084.xml
id34140,"Puebla de Valdavia, La",http://www.aemet.es/xml/municipios/localidad_34140.xml
id50088,Cosuenda,http://www.aemet.es/xml/municipios/localidad_50088.xml
id05064,Constanzana,http://www.aemet.es/xml/municipios/localidad_05064.xml
id45036,Carmena,http://www.aemet.es/xml/municipios/localidad_45036.xml
id46090,"Castelló de Rugat",http://www.aemet.es/xml/municipios/localidad_46090.xml
id46078,Burjassot,http://www.aemet.es/xml/municipios/localidad_46078.xml
id46108,Chera,http://www.aemet.es/xml/municipios/localidad_46108.xml
id36006,Cambados,http://www.aemet.es/xml/municipios/localidad_36006.xml
id46030,"Algimia de Alfara",http://www.aemet.es/xml/municipios/localidad_46030.xml
id02026,Cenizate,http://www.aemet.es/xml/municipios/localidad_02026.xml
id24008,Astorga,http://www.aemet.es/xml/municipios/localidad_24008.xml
id24028,"Cabreros del Río",http://www.aemet.es/xml/municipios/localidad_24028.xml
id47055,Corcos,http://www.aemet.es/xml/municipios/localidad_47055.xml
id34066,"Cubillas de Cerrato",http://www.aemet.es/xml/municipios/localidad_34066.xml
id43050,Creixell,http://www.aemet.es/xml/municipios/localidad_43050.xml
id06041,Cristina,http://www.aemet.es/xml/municipios/localidad_06041.xml
id08070,Collsuspina,http://www.aemet.es/xml/municipios/localidad_08070.xml
id05065,Crespos,http://www.aemet.es/xml/municipios/localidad_05065.xml
id40062,Cubillo,http://www.aemet.es/xml/municipios/localidad_40062.xml
id03059,Crevillent,http://www.aemet.es/xml/municipios/localidad_03059.xml
id47023,Boecillo,http://www.aemet.es/xml/municipios/localidad_47023.xml
id45083,Layos,http://www.aemet.es/xml/municipios/localidad_45083.xml
id10044,"Cañamero",http://www.aemet.es/xml/municipios/localidad_10044.xml
id05029,Bernuy-Zapardiel,http://www.aemet.es/xml/municipios/localidad_05029.xml
id44087,"Crivillén",http://www.aemet.es/xml/municipios/localidad_44087.xml
id42069,Covaleda,http://www.aemet.es/xml/municipios/localidad_42069.xml
id29036,Carratraca,http://www.aemet.es/xml/municipios/localidad_29036.xml
id04035,"Cuevas del Almanzora",http://www.aemet.es/xml/municipios/localidad_04035.xml
id25073,"Cervià de les Garrigues",http://www.aemet.es/xml/municipios/localidad_25073.xml
id09091,Castrojeriz,http://www.aemet.es/xml/municipios/localidad_09091.xml
id45055,Cuerva,http://www.aemet.es/xml/municipios/localidad_45055.xml
id50090,Cubel,http://www.aemet.es/xml/municipios/localidad_50090.xml
id42070,Cubilla,http://www.aemet.es/xml/municipios/localidad_42070.xml
id47019,Berrueces,http://www.aemet.es/xml/municipios/localidad_47019.xml
id25075,"Clariana de Cardener",http://www.aemet.es/xml/municipios/localidad_25075.xml
id32028,Cualedro,http://www.aemet.es/xml/municipios/localidad_32028.xml
id17902,Forallac,http://www.aemet.es/xml/municipios/localidad_17902.xml
